1099.89953613   83.60000324250001
1095.88232422   85.0999965667
1091.8614502   84.89999675746999
1087.83850098   79.1000003815
1083.8145752   86.5000038149
1079.78710938   99.00000190749999
1075.75756836   86.8999977111
1071.72570801   80.7000007631
1067.69165039   79.800003052
1063.65539551   71.5999984741
1059.61694336   76.5
1055.57629395   78.9000015259
1051.53344727   65.099998474
1047.48828125   66.8000030519
1043.44104004   71.1999969481
1039.39147949   60.599998474
1035.33837891   78.69999313310001
1031.28442383   55.5
1027.22814941   64.29999923689999
1023.168396   63.499999999900005
1019.10772705   68.39999771110001
1015.0447998   73.59999465890002
1010.97833252   52.699996948000006
1006.91094971   60.499999999900005
1002.84002686   71.79999542210001
998.768188477   63.2000007631
994.692749023   61.1000022891
990.61505127   60.800003051999994
986.536499023   67.7999992371
982.454284668   60.599998474
978.369873047   65.20000076310001
974.284545898   57.2999992371
970.195617676   68.2999992371
966.104431152   69.9000015261
962.010986328   58.6999969481
957.915283203   68.6999969481
953.817321777   52.3000030519
949.717102051   54.499999999900005
945.614624023   58.9000015259
941.509887695   44.3000030519
937.402832031   49.099998474100005
933.293579102   54.50000000019999
929.182006836   57.099998474
925.066772461   55.70000457809999
920.950683594   43.199996948199995
916.832275391   49.300003051999994
912.710266113   46.79999542210001
908.587280273   57.20000457789999
904.462036133   38.099998474
900.333129883   42.300003051800005
896.203308105   44.30000305219998
892.069885254   40.19999694780002
887.93548584   50.1000061038
883.797424316   41.70000457789999
879.657043457   41.79999542190001
875.515808105   33.300003051999994
871.370849609   26.59999084400002
867.223571777   29.399993896000012
863.075378418   28.20000457799999
858.923522949   22.399993896000012
854.769348145   31.0
850.612854004   25.899993896000012
846.454101563   23.5
842.29296875   23.300003051999994
838.129577637   6.300003051999994
833.963806152   10.800003051999994
829.795776367   5.599990844000018
825.625366211   8.799987792000024
821.452697754   15.800003051999994
817.277648926   31.300003051999994
813.098937988   63.5
808.919250488   82.09999084400002
804.737182617   84.70001220699999
800.552856445   89.800003052
796.364807129   83.29998779300001
792.17578125   37.300003051999994
787.984375   35.59999084500001
783.789306641   26.399993897
779.593261719   41.800003051999994
775.393493652   28.200012207999976
771.191345215   35.09999084500001
766.98828125   49.799987793000014
762.781433105   58.699996948000006
758.573608398   49.199996948000006
754.362060547   68.80001831099997
750.148193359   68.10000610399999
745.931945801   63.0
741.71472168   83.30001831099997
737.493713379   91.0
733.270385742   101.09997558600003
729.044616699   104.20001220699999
724.81652832   123.100006103
720.58605957   137.799987793
716.353271484   143.899993897
712.118041992   155.399993896
707.880432129   134.899993897
703.640441895   134.80001831099997
699.398132324   129.899993896
695.151977539   116.10000610399999
690.904846191   125.5
686.655334473   129.19998168900003
682.403442383   135.70001220799998
