724.81652832	431.200012207
720.58605957	454
716.353271484	454.600006104
712.118041992	470.899993896
707.880432129	460.600006104
703.640441895	451.700012207
699.398132324	444
695.151977539	441.100006104
690.904846191	450.200012207
686.655334473	452.799987793
682.403442383	472.600006104
678.147705078	476.100006104
673.891052246	464.399993896
669.630554199	470.799987793
665.369018555	458.200012207
661.105163574	448.399993896
656.837463379	460.5
652.567382813	440.5
648.296264648	420.600006104
644.02130127	420.299987793
639.745422363	418.200012207
635.465637207	405.399993896
631.18347168	414.200012207
626.898925781	409.799987793
622.61328125	407.200012207
618.323852539	414.600006104
614.032043457	411.600006104
609.737731934	387.399993896
605.441040039	363
601.141906738	347
596.840332031	310.200012207
592.536315918	291.5
588.229919434	267
583.921020508	273.600006104
579.609680176	268.399993896
575.295959473	250.399993896
570.979736328	249.5
566.659667969	260
562.338562012	250.300003052
558.014953613	240.100006104
553.687561035	257
549.359069824	264.899993896
545.028137207	272.600006104
540.69329834	278.700012207
536.35748291	286
532.01776123	290.200012207
527.676940918	294.200012207
523.332275391	294.799987793
518.985107422	309.100006104
514.636901855	312.399993896
510.284820557	340.299987793
505.930236816	339.600006104
501.574615479	355
497.215057373	366.700012207
492.853057861	367.700012207
488.488525391	400.700012207
484.121520996	409.5
479.752044678	433.200012207
475.381469727	452
471.006988525	483.600006104
466.630004883	499.299987793
462.250549316	510.899993896
457.867126465	555.900024414
453.482635498	576.5
449.09564209	605.799987793
444.70614624	643.099975586
440.314117432	661.099975586
435.919586182	680.599975586
431.521118164	726
427.121551514	741.299987793
422.719482422	755.599975586
418.313446045	786.599975586
413.906311035	821.799987793
409.49520874	845.799987793
405.08303833	865.200012207
400.666900635	864.599975586
396.249664307	907.700012207
391.828430176	932.900024414
387.40612793	943.200012207
382.979797363	963.599975586
378.550964355	967.5
374.121032715	1002
369.687103271	1005.90002441
365.250610352	1022.79998779
360.811584473	1040.90002441
356.371429443	1017.29998779
351.927276611	1032.19995117
347.48059082	1042.90002441
343.031311035	1033.69995117
338.579498291	1042.80004883
334.125091553	1043.90002441
329.668151855	1060.69995117
325.208618164	1061.59997559
320.746520996	1060.90002441
316.281860352	1075.19995117
311.813140869	1073
307.343322754	1099.19995117
302.870910645	1096.5
298.395904541	1105.40002441
293.916870117	1126.80004883
289.436706543	1131.90002441
284.953948975	1139.30004883
280.467132568	1127.09997559
275.979217529	1148.69995117
271.487213135	1129.09997559
266.99407959	1134.19995117
262.496856689	1111.69995117
257.998535156	1104.69995117
253.496109009	1155.80004883
248.992553711	1198.80004883
244.484924316	1180.69995117
239.97467041	1181.09997559
235.463287354	1178.09997559
230.947799683	1151.5
226.429702759	1115
221.908981323	1106.69995117
217.38710022	1090.09997559
212.861129761	1088.19995117
208.332519531	1117.80004883
203.80128479	1111.30004883
199.267410278	1131.30004883
194.730911255	1182.19995117
190.191757202	1194.80004883
185.649963379	1227.80004883
181.105529785	1253.30004883
176.558456421	1269.09997559
172.007247925	1307.40002441
167.454864502	1313.90002441
162.899841309	1343.40002441
158.342147827	1392.09997559
153.781814575	1434.80004883
149.217315674	1488.19995117
144.651657104	1591
140.083328247	1651.30004883
135.51083374	1719.5
130.937179565	1799
126.359336853	1875.80004883
121.780326843	1956.80004883
117.197143555	2079.89990234
112.61277771	2164.69995117
108.024230957	2189.21337891
103.432998657	2123.67700195
98.8405838013	2008.85998535
94.2439804077	1699.69995117
89.6446762085	1245.09997559
85.0441894531	696
80.4394989014	244.699996948
75.8321151733	1.79999995232
