1099.89953613	96.8000030518
1095.88232422	96.1999969482
1091.8614502	91.6999969482
1087.83850098	98.5
1083.8145752	105.300003052
1079.78710938	112.400001526
1075.75756836	113.099998474
1071.72570801	109.400001526
1067.69165039	115.300003052
1063.65539551	106
1059.61694336	117
1055.57629395	120.5
1051.53344727	105.099998474
1047.48828125	116.400001526
1043.44104004	120.599998474
1039.39147949	113.099998474
1035.33837891	129.899993896
1031.28442383	116
1027.22814941	124.599998474
1023.168396	122.099998474
1019.10772705	125.099998474
1015.0447998	134.399993896
1010.97833252	114.699996948
1006.91094971	123.099998474
1002.84002686	130.199996948
998.768188477	117.400001526
994.692749023	124.800003052
990.61505127	116.800003052
986.536499023	120.5
982.454284668	116.099998474
978.369873047	118.900001526
974.284545898	115
970.195617676	113
966.104431152	118.800003052
962.010986328	111.099998474
957.915283203	113.599998474
953.817321777	108.400001526
949.717102051	115.099998474
945.614624023	113
941.509887695	102.900001526
937.402832031	117
933.293579102	122.300003052
929.182006836	126.099998474
925.066772461	128.600006104
920.950683594	127
916.832275391	129.300003052
912.710266113	126.699996948
908.587280273	132.800003052
904.462036133	125.599998474
900.333129883	134.5
896.203308105	135.100006104
892.069885254	135.899993896
887.93548584	139.800003052
883.797424316	139.300003052
879.657043457	137.399993896
875.515808105	145.100006104
871.370849609	140.399993896
867.223571777	143.199996948
863.075378418	155.100006104
858.923522949	151.699996948
854.769348145	164.300003052
850.612854004	164.199996948
846.454101563	169.600006104
842.29296875	178.600006104
838.129577637	178
833.963806152	179.5
829.795776367	181.800003052
825.625366211	190.600006104
821.452697754	199.199996948
817.277648926	201.899993896
813.098937988	210.899993896
808.919250488	214.800003052
804.737182617	223
800.552856445	224.199996948
796.364807129	220
792.17578125	233.699996948
787.984375	234.699996948
783.789306641	232.399993896
779.593261719	227.800003052
775.393493652	237.399993896
771.191345215	236.199996948
766.98828125	232.5
762.781433105	238.300003052
758.573608398	252.800003052
754.362060547	261.399993896
750.148193359	273.899993896
745.931945801	284.899993896
741.71472168	283.299987793
737.493713379	301.299987793
733.270385742	303.200012207
729.044616699	300.799987793
724.81652832	308.100006104
720.58605957	316.200012207
716.353271484	310.700012207
712.118041992	315.5
707.880432129	325.700012207
703.640441895	316.899993896
699.398132324	314.100006104
695.151977539	325
690.904846191	324.700012207
686.655334473	323.600006104
682.403442383	336.899993896
678.147705078	344.299987793
673.891052246	349.700012207
669.630554199	348
665.369018555	341.600006104
661.105163574	351
656.837463379	343.899993896
652.567382813	346
648.296264648	329.200012207
644.02130127	334.700012207
639.745422363	317.399993896
635.465637207	321.600006104
631.18347168	316.399993896
626.898925781	308.200012207
622.61328125	316
618.323852539	328.5
614.032043457	311.700012207
609.737731934	325.200012207
605.441040039	297.299987793
601.141906738	283.600006104
596.840332031	259.600006104
592.536315918	237.199996948
588.229919434	234.899993896
583.921020508	219.800003052
579.609680176	211.300003052
575.295959473	201.199996948
570.979736328	204.5
566.659667969	193.300003052
562.338562012	203.199996948
558.014953613	193
553.687561035	195.800003052
549.359069824	197
545.028137207	211.5
540.69329834	213.600006104
536.35748291	214.100006104
532.01776123	208.899993896
527.676940918	210.699996948
523.332275391	221.899993896
518.985107422	226
514.636901855	228.100006104
510.284820557	228.699996948
505.930236816	238
501.574615479	245.699996948
497.215057373	261.600006104
492.853057861	253.300003052
488.488525391	274.700012207
484.121520996	289.200012207
479.752044678	285.100006104
475.381469727	301.600006104
471.006988525	311.399993896
466.630004883	326.200012207
462.250549316	349.600006104
457.867126465	351.799987793
453.482635498	383.299987793
449.09564209	384.799987793
444.70614624	410.700012207
440.314117432	415.200012207
435.919586182	438.5
431.521118164	454.600006104
427.121551514	471.399993896
422.719482422	479.200012207
418.313446045	512.599975586
413.906311035	526.799987793
409.49520874	544
405.08303833	551.400024414
400.666900635	560.900024414
396.249664307	557.200012207
391.828430176	579.700012207
387.40612793	601.700012207
382.979797363	621.200012207
378.550964355	614.5
374.121032715	634.200012207
369.687103271	639.5
365.250610352	657.099975586
360.811584473	650.400024414
356.371429443	653.400024414
351.927276611	654.400024414
347.48059082	663
343.031311035	664.599975586
338.579498291	650.299987793
334.125091553	643.299987793
329.668151855	653.5
325.208618164	652.200012207
320.746520996	637.5
316.281860352	645.5
311.813140869	634.400024414
307.343322754	654.400024414
302.870910645	649.099975586
298.395904541	659
293.916870117	662.400024414
289.436706543	667.299987793
284.953948975	689.799987793
280.467132568	671.200012207
275.979217529	667
271.487213135	673.299987793
266.99407959	673.099975586
262.496856689	643.900024414
257.998535156	637.299987793
253.496109009	636.299987793
248.992553711	639.400024414
244.484924316	652.799987793
239.97467041	657.799987793
235.463287354	637.900024414
230.947799683	640.900024414
226.429702759	617.900024414
221.908981323	594.400024414
217.38710022	569.299987793
212.861129761	563.799987793
208.332519531	533.599975586
203.80128479	529.5
199.267410278	548.299987793
194.730911255	527.700012207
190.191757202	525.099975586
185.649963379	555.099975586
181.105529785	555.5
176.558456421	552.799987793
172.007247925	572.400024414
167.454864502	551.299987793
162.899841309	586.099975586
158.342147827	567.299987793
153.781814575	574.099975586
149.217315674	588.5
144.651657104	597
140.083328247	605.299987793
135.51083374	624.599975586
130.937179565	645.700012207
126.359336853	675.900024414
121.780326843	698.900024414
117.197143555	730.700012207
112.61277771	781
108.024230957	807.200012207
103.432998657	801.900024414
98.8405838013	754.599975586
94.2439804077	672.5
89.6446762085	535
85.0441894531	353.200012207
80.4394989014	156.600006104
75.8321151733	15.1999998093
